date_long,year,id_no,country,region,source,latitude,longitude,magnitude_body,magnitude_surface,depth,yield_lower,yield_upper,purpose,name,type
19580722,1958,58045,United States of America,BIKINI,DOE,11.35,165.2,0,0,-0.001,65,65,WR,JUNIPER,Water Surface
19580722,1958,58046,United States of America,ENEWETAK,DOE,11.3,162.15,0,0,-0.001,202,202,WR,OLIVE,Water Surface
19580726,1958,58047,United States of America,ENEWETAK,DOE,11.3,162.15,0,0,-0.001,2000,2000,WR,PINE,Water Surface
19580801,1958,58048,United States of America,JOHNSTON IS,DOE,16.45,-169.32,0,0,-85,3800,3800,WE,TEAK,Atmospheric
19580806,1958,58049,United States of America,ENEWETAK,DOE,11.3,162.15,0,0,-0.001,0,0,WR,QUINCE,Surface
19580812,1958,58050,United States of America,JOHNSTON IS,DOE,16.45,-169.32,0,0,-45,3800,3800,WE,ORANGE,Atmospheric
19580818,1958,58051,United States of America,ENEWETAK,DOE,11.3,162.15,0,0,-0.001,0.02,0.02,WR,FIG,Surface
19580822,1958,58052,United Kingdom,CHRISTMAS IS,DOE,2,-157,0,0,0,24,24,WR,GRAPPLE Z,Atmospheric
19580827,1958,58053,United States of America,S. ATLANTIC,DOE,-38.5,-11.5,0,0,-160,1,2,WE,ARGUS:I,Atmospheric
19580830,1958,58054,United States of America,S.ATLANTIC,DOE,-49.5,-8.2,0,0,-160,1,2,WE,ARGUS:II,Atmospheric
19580902,1958,58055,United Kingdom,CHRISTMAS IS,DOE,2,-157,0,0,0,1000,1000,WR,GRAPPLE,Atmospheric
19580906,1958,58056,United States of America,S.ATLANTIC,DOE,-48.5,-9.7,0,0,-160,1,2,WE,ARGUS:III,Atmospheric
19580911,1958,58057,United Kingdom,CHRISTMAS IS,DOE,2,-157,0,0,0,800,800,WR,GRAPPLE Z,Atmospheric
19580912,1958,58058,United States of America,NTS,DOE,37,-116,0,0,0,0.038,0.038,SE,OTERO,Underground
19580917,1958,58059,United States of America,NTS,DOE,37,-116,0,0,0,0.015,0.015,SE,BERNALILLO,Underground
19580919,1958,58060,United States of America,NTS,DOE,37,-116,0,0,-0.2,0.083,0.083,WR,EDDY,Atmospheric
19580921,1958,58061,United States of America,NTS,DOE,37,-116,0,0,0,0.0015,0.0015,SE,LUNA,Underground
19580923,1958,58062,United Kingdom,CHRISTMAS IS,DOE,2,-157,0,0,0,25,25,WR,GRAPPLE Z,Atmospheric
19580923,1958,58063,United States of America,NTS,DOE,37,-116,0,0,0,0,0,SE,MERCURY,Underground
19580926,1958,58064,United States of America,NTS,DOE,37,-116,0,0,0,0.002,0.002,SE,VALENCIA,Underground
19580928,1958,58065,United States of America,NTS,DOE,37,-116,0,0,0,0.013,0.013,SE,MARS,Underground
19580929,1958,58066,United States of America,NTS,DOE,37,-116,0,0,-0.5,2,2,WR,MORA,Atmospheric
19580930,1958,58067,Russia,NZ RUSS,DOE,73,55,0,0,0,1200,1200,WR,UNKNOWN,Atmospheric
19580930,1958,58068,Russia,NZ RUSS,DOE,73,55,0,0,0,900,900,WR,UNKNOWN,Atmospheric
19581002,1958,58069,Russia,NZ RUSS,DOE,73,55,0,0,0,290,290,WR,UNKNOWN,Atmospheric
19581002,1958,58070,Russia,NZ RUSS,DOE,73,55,0,0,0,40,40,FMS,UNKNOWN,Atmospheric
19581004,1958,58071,Russia,NZ RUSS,MTM,73,55,0,0,0,9,9,WR,UNKNOWN,Atmospheric
19581005,1958,58072,Russia,NZ RUSS,DOE,73,55,0,0,0,15,15,WR,UNKNOWN,Atmospheric
19581005,1958,58073,United States of America,NTS,DOE,37,-116,0,0,0,0.077,0.077,SE,HIDALGO,Atmospheric
19581005,1958,58074,United States of America,NTS,DOE,37,-116,0,0,0,0.0055,0.0055,SE,COLFAX,Underground
19581006,1958,58075,Russia,NZ RUSS,MTM,73,55,0,0,0,5.5,5.5,WR,UNKNOWN,Atmospheric
19581008,1958,58076,United States of America,NTS,DOE,37,-116,2.6,0,0.1,0.072,0.072,WR,TAMALPAIS,Underground
19581010,1958,58077,Russia,NZ RUSS,DOE,73,55,0,0,0,68,68,WR,UNKNOWN,Atmospheric
19581010,1958,58078,United States of America,NTS,DOE,37,-116,0,0,-0.03,0.079,0.079,WR,QUAY,Atmospheric
19581012,1958,58079,Russia,NZ RUSS,DOE,73,55,0,0,0,1450,1450,WR,UNKNOWN,Atmospheric
19581013,1958,58080,United States of America,NTS,DOE,37,-116,0,0,-0.5,1.4,1.4,WR,LEA,Atmospheric
19581014,1958,58081,United States of America,NTS,DOE,37,-116,0,0,0,0.115,0.115,SE,NEPTUNE,Underground
19581015,1958,58082,Russia,NZ RUSS,DOE,73,55,0,0,0,1500,1500,WR,UNKNOWN,Atmospheric
19581015,1958,58083,United States of America,NTS,DOE,37,-116,0,0,-0.002,0.0012,0.0012,WR,HAMILTON,Atmospheric
19581016,1958,58084,United States of America,NTS,DOE,37,-116,4.4,0,0.3,5,5,WR,LOGAN,Underground
19581016,1958,58085,United States of America,NTS,DOE,37,-116,0,0,-0.15,0.037,0.037,WR,DONA ANA,Atmospheric
19581017,1958,58086,United States of America,NTS,DOE,37,-116,0,0,-0.001,0.024,0.024,SE,VESTA,Surface
19581018,1958,58087,Russia,NZ RUSS,DOE,73,55,0,0,0,2900,2900,WR,UNKNOWN,Atmospheric
19581018,1958,58088,United States of America,NTS,DOE,37,-116,0,0,-0.025,0.09,0.09,WR,RIO ARRIBA,Atmospheric
19581019,1958,58089,Russia,NZ RUSS,DOE,73,55,0,0,0,40,40,FMS,UNKNOWN,Atmospheric
19581019,1958,58090,Russia,NZ RUSS,MTM,73,55,0,0,0,0,0.001,WR,UNKNOWN,Atmospheric
19581020,1958,58091,Russia,NZ RUSS,DOE,73,55,0,0,0,440,440,WR,UNKNOWN,Atmospheric
19581020,1958,58113,United States of America,NTS,DOE,37,-116,0,0,0,0,0,SE,SAN JUAN,Underground
19581021,1958,58092,Russia,NZ RUSS,MTM,73,55,0,0,0,2,2,WR,UNKNOWN,Atmospheric
19581022,1958,58093,Russia,NZ RUSS,DOE,73,55,0,0,0,2800,2800,WR,UNKNOWN,Atmospheric
19581022,1958,58094,United States of America,NTS,DOE,37,-116,0,0,-0.5,6,6,WR,SOCORRO,Atmospheric
19581022,1958,58095,United States of America,NTS,DOE,37,-116,0,0,-0.5,0.115,0.115,WR,WRANGELL,Atmospheric
19581022,1958,58096,United States of America,NTS,DOE,37,-116,0,0,-0.02,0.188,0.188,WR,RUSHMORE,Atmospheric
19581022,1958,58114,United States of America,NTS,DOE,37,-116,0,0,0,0,0,SE,OBERON,Atmospheric
19581024,1958,58097,Russia,NZ RUSS,DOE,73,55,0,0,0,1000,1000,WR,UNKNOWN,Atmospheric
19581024,1958,58098,United States of America,NTS,DOE,37,-116,0,0,0,0.021,0.021,SE,CATRON,Atmospheric
19581024,1958,58099,United States of America,NTS,DOE,37,-116,0,0,0,0.0017,0.0017,SE,JUNO,Surface
19581025,1958,58100,Russia,NZ RUSS,DOE,73,55,0,0,0,190,190,WR,UNKNOWN,Atmospheric
19581025,1958,58101,Russia,NZ RUSS,MTM,73,55,0,0,0,0,0.1,FMS,UNKNOWN,Atmospheric
19581026,1958,58102,United States of America,NTS,DOE,37,-116,0,0,0,7.00E-04,7.00E-04,SE,CERES,Atmospheric
19581026,1958,58103,United States of America,NTS,DOE,37,-116,0,0,-0.5,4.9,4.9,WR,SANFORD,Atmospheric
19581026,1958,58104,United States of America,NTS,DOE,37,-116,0,0,-0.5,2.2,2.2,WR,DEBACA,Atmospheric
19581027,1958,58105,United States of America,NTS,DOE,37,-116,0,0,0,6.00E-04,6.00E-04,SE,CHAVEZ,Atmospheric
19581029,1958,58106,United States of America,NTS,DOE,37,-116,0,0,0.3,0.055,0.055,WR,EVANS,Underground
19581029,1958,58107,United States of America,NTS,DOE,37,-116,0,0,-0.01,0.0078,0.0078,WR,HUMBOLDT,Atmospheric
19581029,1958,58115,United States of America,NTS,DOE,37,-116,0,0,0,0,0,WR,MAZAMA,Atmospheric
19581030,1958,58108,United States of America,NTS,DOE,37,-116,4.8,0,-0.5,1.3,1.3,WR,SANTA FE,Atmospheric
19581030,1958,58109,United States of America,NTS,DOE,37,-116,0,0,0.3,22,22,WR,BLANCA,Underground
19581030,1958,58110,United States of America,NTS,DOE,37,-116,0,0,0,2.00E-04,2.00E-04,SE,TITANIA,Atmospheric
19581030,1958,58116,United States of America,NTS,DOE,37,-116,0,0,0,0,0,SE,GANYMEDE,Surface
19581101,1958,58111,Russia,MTR RUSS,DOE,48,46,0,0,0,10,10,WE,UNKNOWN,Atmospheric
19581103,1958,58112,Russia,HTR RUSS,DOE,48,46,0,0,0,10,10,WE,UNKNOWN,Atmospheric
19600213,1960,60001,France,REGGANE ALG,DOE,26.19,-0.04,0,0,-0.1,0,200,WE,GERBOISE BLEUE,Atmospheric
19600401,1960,60002,France,REGGANE ALG,DOE,26,-0.09,0,0,-0.001,0,20,WR,GERBOISEBLANCHE,Surface
19601227,1960,60003,France,REGGANE ALG,DOE,26,-0.1,0,0,0,0,20,WE,GERBOISE ROUGE,Atmospheric
19610425,1961,61001,France,REGGANE ALG,DOE,26,-0.1,0,0,0,0,20,WR,GERBOISE VERTE,Atmospheric
19610901,1961,61002,Russia,SEMI KAZAKH,DOE,50,78,0,0,0,16,16,WR,UNKNOWN,Atmospheric
19610904,1961,61003,Russia,SEMI KAZAKH,DOE,50,78,0,0,0,9,9,WR,UNKNOWN,Atmospheric
19610905,1961,61004,Russia,SEMI KAZAKH,DOE,50,78,0,0,0,16,16,WR,UNKNOWN,Atmospheric
19610906,1961,61005,Russia,MTR RUSS,DOE,48.45,44.3,0,0,0,11,11,WE,UNKNOWN,Atmospheric
19610906,1961,61006,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,1.1,1.1,WR,UNKNOWN,Atmospheric
19610909,1961,61007,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.38,0.38,SAM,UNKNOWN,Surface
19610910,1961,61008,Russia,NZ RUSS,UGS,74.2,52.5,0,0,0,2700,2700,WR,UNKNOWN,Atmospheric
19610910,1961,61009,Russia,NZ RUSS,DOE,73,55,0,0,0,12,12,WR,UNKNOWN,Atmospheric
19610910,1961,61010,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.88,0.88,WR,UNKNOWN,Atmospheric
19610911,1961,61011,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.3,0.3,WR,UNKNOWN,Atmospheric
19610912,1961,61012,Russia,NZ RUSS,UGS,74.2,52.1,0,0,0,1150,1150,WR,UNKNOWN,Atmospheric
19610913,1961,61013,Russia,NZ RUSS,DOE,73,55,0,0,0,6,6,WR,UNKNOWN,Atmospheric
19610913,1961,61014,Russia,SEMI KAZAKH,DOE,50,78,0,0,0,0.001,20,WR,UNKNOWN,Atmospheric
19610914,1961,61015,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.4,0.4,WR,UNKNOWN,Surface
19610914,1961,61016,Russia,NZ RUSS,UGS,74.6,51.1,0,0,0,1200,1200,WR,UNKNOWN,Atmospheric
19610915,1961,61017,United States of America,NTS,DOE,37,-116,4.4,0,0.45,2.6,2.6,WR,ANTLER,Underground
19610916,1961,61018,Russia,NZ RUSS,UGS,74,51.9,0,0,0,830,830,WR,UNKNOWN,Atmospheric
19610916,1961,61019,United States of America,NTS,DOE,37,-116,2.5,0,0.1,0,20,WR,SHREW,Underground
19610917,1961,61020,Russia,SEMI KAZAKH,DOE,50,78,0,0,0,20,150,WR,UNKNOWN,Atmospheric
19610918,1961,61021,Russia,NZ RUSS,UGS,74,52,0,0,0,1000,1000,WR,UNKNOWN,Atmospheric
19610918,1961,61022,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.004,0.004,SAM,UNKNOWN,Surface
19610918,1961,61023,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.75,0.75,WR,UNKNOWN,Atmospheric
19610919,1961,61024,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.03,0.03,SAM,UNKNOWN,Surface
19610920,1961,61025,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,4.8,4.8,WR,UNKNOWN,Atmospheric
19610920,1961,61026,Russia,NZ RUSS,DOE,73,55,0,0,0,150,1500,WR,UNKNOWN,Atmospheric
19610921,1961,61027,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.8,0.8,WR,UNKNOWN,Atmospheric
19610922,1961,61028,Russia,NZ RUSS,DOE,73,55,0,0,0,260,260,WR,UNKNOWN,Atmospheric
19610926,1961,61029,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,1.2,1.2,WR,UNKNOWN,Atmospheric
19611001,1961,61030,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,3,3,WR,UNKNOWN,Atmospheric
19611001,1961,61031,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,BOOMER,Underground
19611002,1961,61032,Russia,NZ RUSS,DOE,73,55,0,0,0,250,250,WR,UNKNOWN,Atmospheric
19611004,1961,61033,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,13,13,WR,UNKNOWN,Atmospheric
19611004,1961,61034,Russia,NZ RUSS,UGS,73.7,53.8,0,0,0,1500,10000,WR,UNKNOWN,Atmospheric
19611006,1961,61035,Russia,NZ RUSS,UGS,74.3,51.6,0,0,0,4000,4000,WR,UNKNOWN,Atmospheric
19611006,1961,61036,Russia,MTR RUSS,MTM,48,46,0,0,0,40,40,WE,UNKNOWN,Atmospheric
19611008,1961,61037,Russia,NZ RUSS,DOE,73,55,0,0,0,15,15,WR,UNKNOWN,Atmospheric
19611010,1961,61038,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,CHENA,Underground
19611011,1961,61039,Russia,SEMI KAZAKH,UGS,50,77.7,0,0,0,1,1,FMS,UNKNOWN,Underground
19611012,1961,61040,Russia,SEMI KAZAKH,DOE,50,78,0,0,0,15,15,WR,UNKNOWN,Atmospheric
19611017,1961,61041,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,6.6,6.6,WR,UNKNOWN,Atmospheric
19611019,1961,61042,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,UNKNOWN,Atmospheric
19611020,1961,61043,Russia,NZ RUSS,UGS,73.8,53.2,0,0,0,1450,1450,WR,UNKNOWN,Atmospheric
19611023,1961,61044,Russia,NZ RUSS,UGS,73.9,53.8,0,0,0,12500,12500,WR,UNKNOWN,Atmospheric
19611023,1961,61045,Russia,NZ RUSS,UGS,70.7,53.5,0,0,0,4.8,4.8,WE,UNKNOWN,Underwater
19611025,1961,61046,Russia,NZ RUSS,DOE,73,55,0,0,0,300,300,WR,UNKNOWN,Atmospheric
19611025,1961,61047,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.5,0.5,FMS,UNKNOWN,Atmospheric
19611027,1961,61048,Russia,NZ RUSS,UGS,70.7,53.5,0,0,0,16,16,WE,UNKNOWN,Water Surface
19611027,1961,61049,Russia,MTR RUSS,MTM,48,46,0,0,0,1.2,1.2,WE,UNKNOWN,Space
19611027,1961,61050,Russia,MTR RUSS,MTM,48,46,0,0,0,1.2,1.2,WE,UNKNOWN,Space
19611029,1961,61051,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,MINK,Underground
19611030,1961,61052,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.09,0.09,WE,UNKNOWN,Atmospheric
19611030,1961,61053,Russia,NZ RUSS,UGS,73.8,53.5,0,0,0,50000,50000,WR,UNKNOWN,Atmospheric
19611031,1961,61054,Russia,NZ RUSS,UGS,73.6,56.2,0,0,0,5000,5000,WR,UNKNOWN,Atmospheric
19611031,1961,61055,Russia,NZ RUSS,UGS,75.1,56.7,0,0,0,150,1500,WR,UNKNOWN,Atmospheric
19611101,1961,61056,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,2.7,2.7,WR,UNKNOWN,Atmospheric
19611102,1961,61057,Russia,NZ RUSS,DOE,73,55,0,0,0,120,120,WR,UNKNOWN,Atmospheric
19611102,1961,61058,Russia,NZ RUSS,DOE,73,55,0,0,0,280,280,WR,UNKNOWN,Atmospheric
19611102,1961,61059,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.6,0.6,WR,UNKNOWN,Atmospheric
19611103,1961,61060,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0,0.001,SAM,UNKNOWN,Surface
19611103,1961,61061,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.9,0.9,WR,UNKNOWN,Atmospheric
19611104,1961,61062,Russia,NZ RUSS,MTM,73,55,0,0,0,15,15,WR,UNKNOWN,Atmospheric
19611104,1961,61063,Russia,NZ RUSS,UGS,73.7,55.7,0,0,0,150,1500,WR,UNKNOWN,Atmospheric
19611104,1961,61064,Russia,NZ RUSS,MTM,73,55,0,0,0,6,6,WR,UNKNOWN,Atmospheric
19611104,1961,61065,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.2,0.2,WR,UNKNOWN,Surface
19611107,1961,61066,France,IN ECKER ALG,DOE,24,5,0,0,0,0,20,WR,AGATHE,Underground
19611203,1961,61067,United States of America,NTS,DOE,37,-116,4.3,0,0,13.4,13.4,WR,FISHER,Underground
19611210,1961,61068,United States of America,CARLSBAD NM,DOE,32.25,-104.14,4.6,0,0,3,3,PNE,GNOME,Underground
19611213,1961,61069,United States of America,NTS,DOE,37,-116,3.4,0,0.2,0.5,0.5,WR,MAD,Underground
19611217,1961,61070,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,RINGTAIL,Underground
19611222,1961,61071,United States of America,NTS,DOE,37,-116,3.5,0,0.25,0.15,0.15,WR,FEATHER,Underground
19620109,1962,62001,United States of America,NTS,UGS,37,-116.2,0,0,0,5.1,5.1,WR,STOAT,Underground
19620118,1962,62002,United States of America,NTS,UGS,36.7,-116.1,0,0,0,6.4,6.4,WR,AGOUTI,Underground
19620130,1962,62003,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,DORMOUSE,Underground
19620202,1962,62004,Russia,SEMI KAZAKH,UGS,49.7,78.1,0,0,0,0.001,20,WE,UNKNOWN,Underground
19620208,1962,62005,United States of America,NTS,DOE,37,-116,4.3,0,0.2,3.07,3.07,WR,STILLWATER,Underground
19620209,1962,62006,United States of America,NTS,DOE,37,-116,0,0,0.25,7.1,7.1,WR,ARMADILLO,Underground
19620215,1962,62007,United States of America,NTS,DOE,37,-116,4.9,0,0.3,5.7,5.7,WE,HARDHAT,Underground
19620219,1962,62008,United States of America,NTS,DOE,37,-116,3.9,0,0.15,1.9,1.9,WR,CHINCHILLA,Underground
19620219,1962,62009,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,CODSAW,Underground
19620223,1962,62010,United States of America,NTS,DOE,37,-116,0,0,0,11.9,11.9,WR,CIMARRON,Underground
19620224,1962,62011,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,PLATYPUS,Underground
19620301,1962,62012,United Kingdom,NTS,DOE,37,-116,0,0,0,9.5,9.5,WR,PAMPAS,Underground
19620305,1962,62013,United States of America,NTS,DOE,37,-116,4.3,0,0.03,0.43,0.43,WE,DANNY BOY,Surface
19620306,1962,62014,United States of America,NTS,DOE,37,-116,0,0,0,0,20,SE,ERMINE,Underground
19620308,1962,62015,United States of America,NTS,DOE,37,-116,0,0,0,8.4,8.4,WR,BRAZOS,Underground
19620315,1962,62016,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,HOGNOSE,Underground
19620328,1962,62017,United States of America,NTS,DOE,37,-116,0,0,0,3.4,3.4,WR,HOOSIC,Underground
19620331,1962,62018,United States of America,NTS,DOE,37,-116,4.3,0,0.15,0,20,WR,CHINCHILLA:II,Underground
19620405,1962,62019,United States of America,NTS,DOE,37,-116,0,0,0,10.6,10.6,WR,DORMOUSE PRIME,Underground
19620406,1962,62020,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,PASSAIC,Underground
19620412,1962,62021,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,HUDSON,Underground
19620414,1962,62022,United States of America,NTS,DOE,37,-116,4.6,0,0.2,1.85,1.85,WR,PLATTE,Underground
19620421,1962,62023,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,DEAD,Underground
19620425,1962,62024,United States of America,CHRISTMAS IS,DOE,2,-157,0,0,0,190,190,WR,ADOBE,Atmospheric
19620427,1962,62025,United States of America,CHRISTMAS IS,DOE,2,-157,0,0,0,410,410,WR,AZTEC,Atmospheric
19620427,1962,62026,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,BLACK,Underground
19620501,1962,62027,France,IN ECKER ALG,UGS,23.8,5.4,0,0,0,20,150,WR,BERYL,Underground
19620502,1962,62028,United States of America,CHRISTMAS IS,DOE,2,-157,0,0,0,1090,1090,WR,ARKANSAS,Atmospheric
19620504,1962,62029,United States of America,CHRISTMAS IS,DOE,2,-157,0,0,0,670,670,WR,QUESTA,Atmospheric
19620506,1962,62030,United States of America,PACIFIC,DOE,4.833,-149.417,0,0,0,-1,-1,WR,FRIGATE BIRD,Atmospheric
19620507,1962,62031,United States of America,NTS,UGS,37.046,-116.025,0,0,0,0,20,WR,PACA,Underground
19620508,1962,62032,United States of America,CHRISTMAS IS,DOE,2,-157,0,0,0,100,100,WR,YUKON,Atmospheric
19620509,1962,62033,United States of America,CHRISTMAS IS,DOE,2,-157,0,0,0,100,100,WR,MESILLA,Atmospheric
19620510,1962,62034,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,ARIKAREE,Underground
19620511,1962,62035,United States of America,CHRISTMAS IS,DOE,2,-157,0,0,0,50,50,WR,MUSKEGON,Atmospheric
19620511,1962,62036,United States of America,PACIFIC,DOE,31.233,-124.217,0,0,0,0,20,WE,SWORDFISH,Underwater
19620512,1962,62037,United States of America,CHRISTMAS IS,DOE,2,-157,0,0,0,500,500,WR,ENCINO,Atmospheric
19620512,1962,62038,United States of America,NTS,UGS,37.065,-116.03,0,0,0,40,40,WR,AARDVARK,Underground
19620514,1962,62039,United States of America,CHRISTMAS IS,DOE,2,-157,0,0,0,97,97,WR,SWANEE,Atmospheric
19620519,1962,62040,United States of America,NTS,UGS,37.122,-116.047,0,0,0,4.5,4.5,WR,EEL,Underground
19620519,1962,62041,United States of America,CHRISTMAS IS,DOE,2,-157,0,0,0,73,73,WR,CHETCO,Atmospheric
19620525,1962,62042,United States of America,NTS,UGS,37.125,-116.052,0,0,0,0,20,WR,WHITE,Underground
19620525,1962,62043,United States of America,CHRISTMAS IS,DOE,2,-157,0,0,0,2.6,2.6,WR,TANANA,Atmospheric
19620527,1962,62044,United States of America,CHRISTMAS IS,DOE,2,-157,0,0,0,43,43,WR,NAMBE,Atmospheric
19620601,1962,62045,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,RACCOON,Underground
19620606,1962,62046,United States of America,NTS,DOE,37,-116,4.4,0,0.3,0,20,WR,PACKRAT,Underground
19620608,1962,62047,United States of America,CHRISTMAS IS,DOE,2,-157,0,0,0,782,782,WR,ALMA,Atmospheric
19620609,1962,62048,United States of America,CHRISTMAS IS,DOE,2,-157,0,0,0,210,210,WR,TRUCKEE,Atmospheric
19620610,1962,62049,United States of America,CHRISTMAS IS,DOE,2,-157,0,0,0,3000,3000,WR,YESO,Atmospheric
19620612,1962,62050,United States of America,CHRISTMAS IS,DOE,2,-157,0,0,0,1200,1200,WR,HARLEM,Atmospheric
19620613,1962,62051,United States of America,NTS,DOE,37,-116,0,0,0,2.9,2.9,WR,DES MOINES,Underground
19620615,1962,62052,United States of America,CHRISTMAS IS,DOE,2,-157,0,0,0,800,800,WR,RINCONADA,Atmospheric
19620617,1962,62053,United States of America,CHRISTMAS IS,DOE,2,-157,0,0,0,52,52,WR,DULCE,Atmospheric
19620619,1962,62054,United States of America,CHRISTMAS IS,DOE,2,-157,0,0,0,2.2,2.2,WR,PETIT,Atmospheric
19620621,1962,62055,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,DAMAN: I,Underground
19620622,1962,62056,United States of America,CHRISTMAS IS,DOE,2,-157,0,0,0,81.5,81.5,WR,OTOWI,Atmospheric
19620627,1962,62057,United States of America,CHRISTMAS IS,DOE,2,-157,0,0,0,7650,7650,WR,BIGHORN,Atmospheric
19620627,1962,62058,United States of America,NTS,DOE,37,-116,4.9,0,0.45,67,67,WR,HAYMAKER,Underground
19620628,1962,62059,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WE,MARSHMALLOW,Underground
19620630,1962,62060,United States of America,CHRISTMAS IS,DOE,2,-157,0,0,0,1270,1270,WR,BLUESTONE,Atmospheric
19620630,1962,62061,United States of America,NTS,DOE,37,-116,4.1,0,0.15,0,20,WR,SACRAMENTO,Underground
19620706,1962,62062,United States of America,NTS,UGS,37.177,-116.045,0,0,0,104,104,PNE,SEDAN,Surface
19620707,1962,62063,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WE,LITTLEFELLER:II,Surface
19620709,1962,62064,United States of America,JOHNSTON IS,DOE,16.45,-169.32,0,0,-400,1400,1400,WE,STARFISH PRIME,Atmospheric
19620710,1962,62065,United States of America,CHRISTMAS IS,DOE,2,-157,0,0,0,1000,1000,WR,SUNSET,Atmospheric
19620711,1962,62066,United States of America,CHRISTMAS IS,DOE,2,-157,0,0,0,3880,3880,WR,PAMLICO,Atmospheric
19620711,1962,62067,United States of America,NTS,DOE,37,-116,0,0,0,0.5,0.5,WE,JOHNNIE BOY,Surface
19620713,1962,62068,United States of America,NTS,UGS,37.055,-116.033,0,0,0,20,200,WR,MERRIMAC,Underground
19620714,1962,62069,United States of America,NTS,UGS,36.8,-115.925,0,0,0,0,20,WE,SMALLBOY,Atmospheric
19620717,1962,62070,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WE,LITTLEFELLER:!,Surface
19620727,1962,62071,United States of America,NTS,UGS,37.13,-116.064,0,0,0,0,20,WR,WICHITA,Underground
19620801,1962,62072,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,2.4,2.4,WR,UNKNOWN,Atmospheric
19620803,1962,62073,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,1.6,1.6,WR,UNKNOWN,Atmospheric
19620804,1962,62074,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,3.8,3.8,WR,UNKNOWN,Atmospheric
19620805,1962,62075,Russia,NZ RUSS,UGS,74.2,52.5,0,0,0,21100,21100,WR,UNKNOWN,Atmospheric
19620807,1962,62076,Russia,SEMI KAZAKH,DOE,50,78,0,0,0,9.9,9.9,WR,UNKNOWN,Surface
19620810,1962,62077,Russia,NZ RUSS,DOE,73,55,0,0,0,150,1500,WR,UNKNOWN,Atmospheric
19620818,1962,62078,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,7.4,7.4,WR,UNKNOWN,Atmospheric
19620818,1962,62079,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,5.8,5.8,WR,UNKNOWN,Atmospheric
19620820,1962,62080,Russia,NZ RUSS,UGS,74.3,51.5,0,0,0,2800,2800,WR,UNKNOWN,Atmospheric
19620821,1962,62081,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,20,150,WR,UNKNOWN,Atmospheric
19620822,1962,62082,Russia,NZ RUSS,UGS,74,53.3,0,0,0,1600,1600,WR,UNKNOWN,Atmospheric
19620822,1962,62083,Russia,NZ RUSS,MTM,73,55,0,0,0,6,6,WR,UNKNOWN,Water Surface
19620822,1962,62084,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,3,3,WR,UNKNOWN,Atmospheric
19620823,1962,62085,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,2.5,2.5,WR,UNKNOWN,Atmospheric
19620824,1962,62086,United States of America,NTS,UGS,37.13,-116.009,0,0,0,0,20,WR,YORK,Underground
